Date,OUTPUT
2024-10-15 09:26:12,"<li style=""padding-bottom:.5em"">Taking the shock out of electric bills (<a href=""https://www.njspotlightnews.org/2024/10/nj-electric-utilities-may-soon-be-required-early-notify-customers-electricity-use-eliminate-sticker-shock/"">NJ Spotlight News</a>)"
2024-10-15 09:25:32,"<li style=""padding-bottom:.5em"">20 bears killed on the first day of the New Jersey black bear hunt (<a href=""https://pressofatlanticcity.com/news/local/20-bears-killed-on-the-first-day-of-the-new-jersey-black-bear-hunt/article_652c8464-8ae1-11ef-ab5b-b3ebf4ecdb92.html"">Press of Atlantic City</a>)"
2024-10-15 09:26:33,"<li style=""padding-bottom:.5em"">NJ Red Cross workers help Hurricane Milton survivors    (<a href=""https://www.njspotlightnews.org/video/nj-red-cross-volunteers-help-hurricane-milton-survivors/"">NJ Spotlight News</a>)"
2024-10-15 09:27:46,"<li style=""padding-bottom:.5em"">N.J. weather: Frosty mornings, chilly days in forecast. Here’s when warmer temps return. (<a href=""https://www.nj.com/weather/2024/10/nj-weather-frosty-mornings-chilly-days-in-forecast-heres-when-warmer-temps-return.html?outputType=amp"">NJ.com</a>)"
2024-10-15 09:27:41,"<li style=""padding-bottom:.5em"">N.J. weather: Frost alert issued in 13 counties, with temps dropping into 30s tonight (<a href=""https://www.nj.com/weather/2024/10/nj-weather-frost-alert-issued-in-13-counties-with-temps-dropping-into-30s-tonight.html?outputType=amp"">NJ.com</a>)"
2024-10-14 10:31:58,"<li style=""padding-bottom:.5em"">Township gets an earful on flooding (<a href=""https://www.theretrospect.com/news/township-gets-earful-flooding?fbclid=IwY2xjawF6CmJleHRuA2FlbQIxMQABHdVp0DqcVMP6BP9bTez5obIyJGyo5C4e6jRpNg4kMMuCQ2R1opLnsLqQ6A_aem_0qwO1VcSxC3Suah83SiUVQ"">The Retrospect</a>)"
,-
2024-10-16 10:12:58,"<li style=""padding-bottom:.5em"">New Jersey’s controversial black bear hunting season begins (<a href=""https://whyy.org/articles/new-jersey-black-bear-hunting-season/"">WHYY</a>)"
2024-10-16 10:14:03,"<li style=""padding-bottom:.5em"">Vital weather information under threat of privatization (<a href=""https://www.njspotlightnews.org/2024/10/conservative-group-project-2025-pushes-privatizing-vital-weather-information/"">NJ Spotlight News</a>)"
2024-10-16 10:12:21,"<li style=""padding-bottom:.5em"">Frost is possible outside Philly on Thursday and Friday, even though temperatures should stay above freezing (<a href=""https://www.inquirer.com/weather/frost-philadelphia-weather-forecast-winter-snow-20241016.html"">The Inquirer</a>)"
,-
2024-10-16 10:29:16,"<li style=""padding-bottom:.5em"">Flood disaster seems bound to wreck homes near N.J. river if action isn’t taken (<a href=""https://www.nj.com/passaic-county/2024/10/flood-disaster-seems-bound-to-wreck-homes-near-nj-river-if-action-isnt-taken.html?outputType=amp"">NJ.com</a>)"
2024-10-21 12:36:30,"<li style=""padding-bottom:.5em"">New Jersey farmers says drought is taking a toll on harvesting and planting (<a href=""https://pressofatlanticcity.com/new-jersey-farmers-says-drought-is-taking-a-toll-on-harvesting-and-planting/video_3f3d8102-1fe7-547d-b2e3-bc52c57c4e14.html"">Press of Atlantic City</a>)"
2024-10-21 12:37:53,"<li style=""padding-bottom:.5em"">The Sankofa Enclave: Development plan to eliminate blight in Irvington (<a href=""https://www.njspotlightnews.org/video/the-sankofa-enclave-development-plan-to-eliminate-blight-in-irvington/"">NJ Spotlight News</a>)"
2024-10-21 12:38:19,"<li style=""padding-bottom:.5em"">First week of NJ black bear hunt saw jump in number killed. What's next? (<a href=""https://www.northjersey.com/story/news/new-jersey/2024/10/21/nj-bear-hunt-first-week-harvest-numbers/75767486007/"">NorthJersey.com</a>)"
2024-10-21 12:36:50,"<li style=""padding-bottom:.5em"">Here's how much sand will get dumped on these northern Ocean County beaches this winter (<a href=""https://www.app.com/story/news/local/ocean-county/2024/10/21/new-jersey-beach-replenishment-northern-ocean-county/75735066007/"">Asbury Park Press</a>)"
2024-10-21 12:38:12,"<li style=""padding-bottom:.5em"">North Jersey town wants to stiffen law on bamboo, other nuisance species (<a href=""https://www.northjersey.com/story/news/passaic/wayne/2024/10/21/wayne-nj-updates-ordinance-bamboo-invasive-species/75736539007/"">NorthJersey.com</a>)"
2024-10-21 12:39:30,"<li style=""padding-bottom:.5em"">N.J. weather: Near-record warm temperatures in forecast with no rain in sight (<a href=""https://www.nj.com/weather/2024/10/nj-weather-near-record-warm-temperatures-in-forecast-with-no-rain-in-sight.html?outputType=amp"">NJ.com</a>)"
2024-10-21 12:38:55,"<li style=""padding-bottom:.5em"">Morris County wildfire is 70% contained as NJ warns of 'very high' risk statewide (<a href=""https://www.northjersey.com/story/news/2024/10/20/nj-wildfire-risk-rockaway-brush-fire-drought/75764941007/"">NorthJersey.com</a>)"
,-
2024-10-21 15:06:24,"<li style=""padding-bottom:.5em"">Upper Delaware River hazmat drill reveals shortcomings in responses (<a href=""https://delawarecurrents.org/2024/10/21/upper-delaware-hazmat/"">Delaware Currents</a>)"
2024-10-21 12:54:37,"<li style=""padding-bottom:.5em"">Haddon Heights revives old landfill study, plans (<a href=""https://www.theretrospect.com/news/heights-revives-old-landfill-study-plans"">The Retrospect</a>)"
2024-10-23 09:38:29,"<li style=""padding-bottom:.5em"">The Morristown Rotary plans seven 'Veterans Valor' healing gardens for disabled vets (<a href=""https://morristowngreen.com/2024/10/23/morristown-rotary-frelinghuysen-arboretum-to-create-healing-parks-to-honor-disabled-veterans/"">Morristown Green</a>)"
2024-10-28 13:33:04,"<li style=""padding-bottom:.5em"">Forest fire burning near Peach Orchard Road in Upper Township (<a href=""https://pressofatlanticcity.com/news/local/upper-township-forest-fire/article_7ca97d30-9514-11ef-b88d-2b0ac2b51d57.html"">Press of Atlantic City</a>)"
2024-10-28 13:31:58,"<li style=""padding-bottom:.5em"">Backyard fire pit, campfires banned in N.J. as ‘some of the driest conditions ever’ spread across state (<a href=""https://www.inquirer.com/news/new-jersey/nj-fire-restrictions-drought-dry-forests-20241024.html"">The Inquirer</a>)"
2024-10-28 13:35:17,"<li style=""padding-bottom:.5em"">Sun, sun, sun: When will parched North Jersey get a drop of rain? (<a href=""https://www.northjersey.com/story/news/2024/10/27/when-will-parched-north-jersey-get-a-drop-of-rain/75880411007/"">NorthJersey.com</a>)"
2024-10-28 13:34:43,"<li style=""padding-bottom:.5em"">Essex County wildfire now 90% contained. See when smoke is expected to clear up (<a href=""https://www.northjersey.com/story/news/new-jersey/2024/10/28/livingston-nj-wildfire-covered-192-acres/75892128007/"">NorthJersey.com</a>)"
2024-10-28 13:36:12,"<li style=""padding-bottom:.5em"">Wildfire 90% contained as crews from 22 N.J. towns respond (<a href=""https://www.nj.com/news/2024/10/wildfire-60-contained-as-crews-from-22-nj-towns-respond.html?outputType=amp"">NJ.com</a>)"
,-
2024-10-29 11:12:44,"<li style=""padding-bottom:.5em"">UTCA praises push to delay EV mandates in state (<a href=""https://www.roi-nj.com/2024/10/29/industry/energy-utilities/utca-praises-push-to-delay-ev-mandates-in-state/"">ROI-NJ</a>)"
2024-10-29 11:15:05,"<li style=""padding-bottom:.5em"">New Jersey officials investigating suspected tampering after water samples showed high mercury levels (<a href=""https://whyy.org/articles/new-jersey-suspected-tampering-water-samples-mercury/"">WHYY</a>)"
2024-10-29 11:15:33,"<li style=""padding-bottom:.5em"">OPINION: NJ's coastal flood prevention rules would devastate Cape May County: Leonard C. Desiderio (<a href=""https://pressofatlanticcity.com/opinion/column/commentary-desiderio-flood-rules/article_1f6ab856-9220-11ef-9272-a7dd6358dca7.html"">Press of Atlantic City</a>)"
2024-10-29 11:14:40,"<li style=""padding-bottom:.5em"">Philly just set one weather record, and three more could fall this week (<a href=""https://www.inquirer.com/weather/philadelphia-weather-dry-halloween-forecast-20241029.html"">The Inquirer</a>)"
2024-10-29 11:16:32,"<li style=""padding-bottom:.5em"">Drought conditions worsen across NJ (<a href=""https://www.njspotlightnews.org/video/drought-conditions-worsen-across-nj/"">NJ Spotlight News</a>)"
2024-10-29 11:17:47,"<li style=""padding-bottom:.5em"">N.J. weather: Warm Halloween forecast for trick-or-treating. Some rain possible this week. (<a href=""https://www.nj.com/weather/2024/10/nj-weather-warm-halloween-forecast-for-trick-or-treating-some-rain-possible-this-week.html?outputType=amp"">NJ.com</a>)"
,-
2024-10-29 11:21:03,"<li style=""padding-bottom:.5em"">Cape May’s Monarch Festival celebrates the fascinating insects and their migration (<a href=""https://sjclimate.news/4968/news/cape-mays-monarch-festival-celebrates-the-fascinating-insects-and-their-migration/"">South Jersey Climate News</a>)"
2024-10-30 11:00:59,"<li style=""padding-bottom:.5em"">DEP investigating tampering of samples in Upper Township mercury case (<a href=""https://pressofatlanticcity.com/news/local/government-politics/upper-township-mercury-tampering/article_06b82daa-961e-11ef-afbc-5796dc5d7e76.html"">Press of Atlantic City</a>)"
2024-10-30 11:02:03,"<li style=""padding-bottom:.5em"">NJ homeowners may get Ida mortgage relief (<a href=""https://www.njspotlightnews.org/2024/10/hurricane-ida-mortgage-relief-foreclosure-forbearance-nj-homeowners/"">NJ Spotlight News</a>)"
2024-10-30 11:01:44,"<li style=""padding-bottom:.5em"">Hurricane season continues with more storms brewing (<a href=""https://www.app.com/story/news/2024/10/29/hurricane-season-to-intensify-nhc-accuweather-watching-caribbean-tropical-storm-patty-threat/75914168007/"">Asbury Park Press</a>)"
2024-10-30 11:04:58,"<li style=""padding-bottom:.5em"">Despite objections, plans to demolish a dam and drain this 19th century NJ lake move ahead (<a href=""https://www.nj.com/news/2024/10/despite-objections-plans-to-demolish-a-dam-and-drain-this-19th-century-nj-lake-move-ahead.html?outputType=amp"">NJ.com</a>)"
2024-10-30 11:03:56,"<li style=""padding-bottom:.5em"">There is some rain in the forecast in NJ but is it enough to help drought conditions? (<a href=""https://www.northjersey.com/story/news/2024/10/29/north-jersey-weather-forecast-shows-rain-but-not-enough/75914162007/"">NorthJersey.com</a>)"
,-
2024-11-04 13:18:36,"<li style=""padding-bottom:.5em"">How you can conserve water as Pa. and N.J. drought drags on (<a href=""https://www.inquirer.com/news/pennsylvania/drought-pennsylvania-new-jersey-water-conservation-tips-20241101.html"">The Inquirer</a>)"
2024-11-04 13:20:51,"<li style=""padding-bottom:.5em"">Downe Township wildfire 90% contained (<a href=""https://pressofatlanticcity.com/news/local/downe-township-fire-90percent/article_d06ed606-9abc-11ef-9551-d39b031cc0d1.html"">Press of Atlantic City</a>)"
2024-11-04 13:22:00,"<li style=""padding-bottom:.5em"">Federal authorities looking into ‘butchered’ remains of dolphin discovered at Allenhurst beach (<a href=""https://www.app.com/story/news/local/animals/2024/11/02/butchered-remains-cmmon-dolphin-discovered-allenhurst-beach-nj-marine-mammal-stranding/76009502007/"">Asbury Park Press</a>)"
2024-11-04 13:23:10,"<li style=""padding-bottom:.5em"">Mortgage relief for Ida storm survivors finally (<a href=""https://www.njspotlightnews.org/video/mortgage-relief-for-ida-storm-survivors-finally/"">NJ Spotlight News</a>)"
2024-11-04 13:24:28,"<li style=""padding-bottom:.5em"">Butchered dolphin remains found on Jersey Shore beach (<a href=""https://www.nj.com/monmouth/2024/11/butchered-dolphin-remains-found-on-jersey-shore-beach.html?outputType=amp"">NJ.com</a>)"
2024-11-04 13:23:49,"<li style=""padding-bottom:.5em"">Update: Wildfire in Rockaway Township is 50% contained. Green Pond Road reopened (<a href=""https://www.northjersey.com/story/news/2024/11/02/rockaway-township-nj-wildfire-saturday-morning-craigmeur-lookout/76010336007/"">NorthJersey.com</a>)"
,-
2024-11-05 13:15:56,"<li style=""padding-bottom:.5em"">Calls for prosecution in Upper Township mercury tests (<a href=""https://pressofatlanticcity.com/news/local/government-politics/upper-township-mercury-prosecution/article_b722b874-9af4-11ef-ba3a-33f851f9a500.html"">Press of Atlantic City</a>)"
2024-11-05 13:17:37,"<li style=""padding-bottom:.5em"">Drone footage shows fire companies working to extinguish auto body shop fire in Brick. (<a href=""https://www.app.com/videos/news/2024/11/05/brick-auto-body-shop-catches-fire-monday-night/76070423007/"">Asbury Park Press</a>)"
2024-11-05 13:19:09,"<li style=""padding-bottom:.5em"">Drought, record warmth fuel historic wildfire risk in NJ (<a href=""https://www.njspotlightnews.org/2024/11/new-jersey-wildfire-risk-grows-amid-climate-change-effects/"">NJ Spotlight News</a>)"
2024-11-05 13:21:02,"<li style=""padding-bottom:.5em"">Dangerous wildfires brought under control, as risk remains high (<a href=""https://www.njspotlightnews.org/video/dangerous-wildfires-brought-under-control-as-risk-remains-high/"">NJ Spotlight News</a>)"
2024-11-09 10:42:29,"<li style=""padding-bottom:.5em"">Tentative deal between Madison and Drew U. is 'good first step' toward saving Drew Forest (<a href=""https://morristowngreen.com/2024/11/09/madison-and-drew-announce-landmark-deal-to-save-drew-forest-while-paving-way-for-development/"">Morristown Green</a>)"
2024-11-11 13:09:33,"<li style=""padding-bottom:.5em"">State signs MOU with The Climate Group, a UK-based nonprofit that is global leader in effort to reach net zero emissions (<a href=""https://www.roi-nj.com/2024/11/08/politics/state-signs-mou-with-the-climate-group-a-uk-based-nonprofit-that-is-global-leader-in-effort-to-reach-net-zero-emissions/"">ROI-NJ</a>)"
2024-11-11 13:11:26,"<li style=""padding-bottom:.5em"">Man charged with arson in the ‘Shotgun’ wildfire near Six Flags Great Adventure (<a href=""https://www.inquirer.com/crime/wildfires-jackson-township-arrest-20241110.html"">The Inquirer</a>)"
2024-11-11 13:11:32,"<li style=""padding-bottom:.5em"">Donald Trump has vowed to kill U.S. offshore wind projects like ones planned in New Jersey. Will he succeed? (<a href=""https://www.inquirer.com/news/nation-world/trump-offshore-wind-energy-20241110.html"">The Inquirer</a>)"
2024-11-11 13:11:20,"<li style=""padding-bottom:.5em"">Philly’s record dry spell ends, but the drought watch doesn’t (<a href=""https://www.inquirer.com/weather/philadelphia-rain-totals-weather-forecast-drought-20241111.html"">The Inquirer</a>)"
2024-11-11 13:11:39,"<li style=""padding-bottom:.5em"">Red flag warning issued for Philly area, N.J., as wildfires rage, conditions worsen amid extreme drought (<a href=""https://www.inquirer.com/news/new-jersey/red-flag-fire-warning-new-jersey-drought-20241108.html"">The Inquirer</a>)"
2024-11-11 13:14:08,"<li style=""padding-bottom:.5em"">More rain possible in North Jersey, but will it make a dent in state's deep drought? (<a href=""https://www.northjersey.com/story/weather/2024/11/11/north-jersey-weather-more-rain-possible-but-can-it-dent-nj-drought/76193453007/"">NorthJersey.com</a>)"
2024-11-11 13:12:50,"<li style=""padding-bottom:.5em"">Brick man charged with arson in Jackson’s Shotgun Wildfire (<a href=""https://www.app.com/story/news/crime/2024/11/09/jackson-wildfire-nj-richard-shashaty-brick/76165826007/"">Asbury Park Press</a>)"
2024-11-11 13:14:33,"<li style=""padding-bottom:.5em"">Will the NJ drought cancel your deep-fried turkey tradition? We asked and found out (<a href=""https://www.northjersey.com/story/news/2024/11/10/does-nj-drought-fire-danger-mean-you-cant-deep-fry-your-turkey/76158671007/"">NorthJersey.com</a>)"
2024-11-11 13:15:29,"<li style=""padding-bottom:.5em"">Man charged with starting N.J. wildfire with shotgun blast (<a href=""https://www.nj.com/ocean/2024/11/man-charged-with-starting-nj-wildfire-with-shotgun-blast.html?outputType=amp"">NJ.com</a>)"
,-
2024-11-11 21:31:32,"<li style=""padding-bottom:.5em"">Busy Wildfire Season Presses Local Fire Companies Into Support Assignments (<a href=""https://www.njpen.com/busy-wildfire-season-presses-local-fire-companies-into-support-assignments/"">NJ Pen</a>)"
2024-11-12 11:22:53,"<li style=""padding-bottom:.5em"">Murphy ‘concerned’ about offshore wind energy getting support from Trump administration (<a href=""https://www.roi-nj.com/2024/11/12/industry/energy-utilities/murphy-concerned-about-offshore-wind-energy-getting-support-from-trump-administration/"">ROI-NJ</a>)"
2024-11-12 11:31:24,"<li style=""padding-bottom:.5em"">Why so many insects so late in the year? Warm weather is likely keeping them out longer (<a href=""https://www.northjersey.com/story/news/environment/2024/11/12/gnats-mosquitos-nj-why-insects-late-season-2024/76129211007/"">NorthJersey.com</a>)"
2024-11-12 11:29:29,"<li style=""padding-bottom:.5em"">What is Red Flag warning? New Jersey fire risk due to drought conditions (<a href=""https://www.app.com/story/news/local/new-jersey/2024/11/12/new-jersey-drought-dry-conditions-rain-nj-forecast/76217738007/"">Asbury Park Press</a>)"
2024-11-12 11:31:18,"<li style=""padding-bottom:.5em"">'We are in bad shape': Why is New Jersey not getting any rain? (<a href=""https://www.northjersey.com/story/news/2024/11/12/nj-drought-2024-high-pressure-ridge-rain/76200262007/"">NorthJersey.com</a>)"
2024-11-12 11:31:31,"<li style=""padding-bottom:.5em"">UPDATE: Strong winds to complicate Jennings Creek wildfire (<a href=""https://www.northjersey.com/story/news/2024/11/11/nj-wildfires-update-jennings-creek-fire-grows-pompton-contained/76193375007/"">NorthJersey.com</a>)"
,-
2024-11-14 10:40:44,"<li style=""padding-bottom:.5em"">New Jersey’s wildfires are under control. But health effects from wildfire smoke can linger. (<a href=""https://www.inquirer.com/health/new-jersey-wildfire-smoke-safety-20241112.html"">The Inquirer</a>)"
2024-11-14 10:40:53,"<li style=""padding-bottom:.5em"">What to know about climate change and drought in the Philly region (<a href=""https://whyy.org/articles/philadelphia-region-drought-climate-change-what-to-know/"">WHYY</a>)"
2024-11-14 10:42:26,"<li style=""padding-bottom:.5em"">Delaware Bay fishing club remains standing despite DEP push (<a href=""https://pressofatlanticcity.com/news/local/government-politics/sunset-beach-fishing-club/article_d45e90b8-a141-11ef-bf5d-57e943f14e5e.html"">Press of Atlantic City</a>)"
2024-11-14 10:44:35,"<li style=""padding-bottom:.5em"">West Milford, Ringwood residents said they feared wildfire would take their homes (<a href=""https://www.northjersey.com/story/news/2024/11/14/nj-residents-jennings-creek-wildfire-feared-losing-homes/76257437007/"">NorthJersey.com</a>)"
2024-11-14 10:46:10,"<li style=""padding-bottom:.5em"">Major wildfire on N.J.-N.Y. border now 50% contained, has not expanded (<a href=""https://www.nj.com/passaic-county/2024/11/major-wildfire-on-nj-ny-border-remains-30-contained-has-not-expanded.html?outputType=amp"">NJ.com</a>)"
2024-11-14 10:46:03,"<li style=""padding-bottom:.5em"">N.J.‘s biggest water company urges residents to restrict use, take shorter showers (<a href=""https://www.nj.com/news/2024/11/njs-biggest-water-company-asks-residents-to-restrict-use-take-shorter-showers.html?outputType=amp"">NJ.com</a>)"
2024-11-14 10:46:45,"<li style=""padding-bottom:.5em"">Minor intentionally set N.J. brush fire that scorched 52 acres, cops say (<a href=""https://www.nj.com/burlington/2024/11/minor-intentionally-set-nj-brush-fire-that-scorched-52-acres-cops-say.html?outputType=amp"">NJ.com</a>)"
,-
2024-11-18 11:39:09,"<li style=""padding-bottom:.5em"">Flood advisories are up for Philly and the Shore even though it’s not going to rain. Blame the supermoon. (<a href=""https://www.inquirer.com/weather/philadelphia-flood-advisory-supermoon-20241114.html"">The Inquirer</a>)"
2024-11-18 11:41:52,"<li style=""padding-bottom:.5em"">Ban drilling in large swath of coastal waters, Dems urge Biden (<a href=""https://www.njspotlightnews.org/2024/11/pallone-senior-house-democrats-urge-biden-disallow-oil-gas-drilling-in-swath-us-continental-shelf/"">NJ Spotlight News</a>)"
2024-11-18 11:41:26,"<li style=""padding-bottom:.5em"">Massive North Jersey wildfire under control (<a href=""https://www.njspotlightnews.org/video/massive-north-jersey-wildfire-under-control/"">NJ Spotlight News</a>)"
2024-11-18 11:44:16,"<li style=""padding-bottom:.5em"">Viral post offers help from equestrian center for animals displaced by NJ wildfire (<a href=""https://www.northjersey.com/story/news/2024/11/17/north-jersey-equestrian-center-to-help-animals-from-wildfire/76361974007/"">NorthJersey.com</a>)"
2024-11-18 11:44:40,"<li style=""padding-bottom:.5em"">Dozens of residents near massive wildfire burning in N.J., N.Y. asked to evacuate (<a href=""https://www.nj.com/passaic-county/2024/11/dozens-of-residents-near-massive-wildfire-burning-in-nj-ny-asked-to-evacuate.html?outputType=amp"">NJ.com</a>)"
2024-11-18 11:43:59,"<li style=""padding-bottom:.5em"">How long will the wildfire smoke last in North Jersey? (<a href=""https://www.northjersey.com/story/news/2024/11/17/nj-wildfire-smoke-sill-covers-region-how-long-will-it-last/76385474007/"">NorthJersey.com</a>)"
2024-11-18 11:45:13,"<li style=""padding-bottom:.5em"">N.J. town is turning an old sand pit into a nature preserve. The problem? Dirt bikers. (<a href=""https://www.nj.com/atlantic/2024/11/nj-town-is-turning-an-old-sand-pit-into-a-nature-preserve-the-problem-dirt-bikers.html?outputType=amp"">NJ.com</a>)"
,-
2024-11-19 12:23:18,"<li style=""padding-bottom:.5em"">Delaware Aqueduct project on hold as drought complicates repairs (<a href=""https://delawarecurrents.org/2024/11/19/delaware-aqueduct-pause/"">Delaware Currents</a>)"
2024-11-19 12:24:25,"<li style=""padding-bottom:.5em"">33 business groups urge Legislature to pass bill delaying EV truck regulations (<a href=""https://www.roi-nj.com/2024/11/19/industry/energy-utilities/33-business-groups-urge-legislature-to-pass-bill-delaying-ev-truck-regulations/"">ROI-NJ</a>)"
2024-11-19 12:36:06,"<li style=""padding-bottom:.5em"">Lakewood brush fire grows to 33 acres, 20% contained (<a href=""https://www.app.com/story/news/local/emergencies/2024/11/18/uncontained-wildfire-burning-near-lakewood-country-club-pine-park/76409105007/"">Asbury Park Press</a>)"
2024-11-19 12:34:56,"<li style=""padding-bottom:.5em"">Fire in Lakewood NJ burns 35 acres, 50% contained (<a href=""https://www.app.com/story/news/local/jackson-lakewood/lakewood/2024/11/19/lakewood-pine-park-country-club-wildfire-nj-forest-fire-service-update/76424227007/"">Asbury Park Press</a>)"
2024-11-19 12:34:20,"<li style=""padding-bottom:.5em"">Hainesport, N.J. wildfire 50% contained, officials say; ‘Big Rusty’ giant troll artwork spared from fire (<a href=""https://whyy.org/articles/wildfire-hainesport-new-jersey/"">WHYY</a>)"
2024-11-19 12:38:11,"<li style=""padding-bottom:.5em"">2 more wildfires burning through N.J. forests, officials say (<a href=""https://www.nj.com/ocean/2024/11/another-wildfire-burns-through-nj-forest-officials-say.html?outputType=amp"">NJ.com</a>)"
2024-11-19 12:38:17,"<li style=""padding-bottom:.5em"">N.J. weather: Desperately-needed rain in forecast. Latest on timing, amounts. (<a href=""https://www.nj.com/weather/2024/11/nj-weather-desperately-needed-rain-in-forecast-latest-on-timing-amounts.html?outputType=amp"">NJ.com</a>)"
2024-11-19 12:36:32,"<li style=""padding-bottom:.5em"">Rain is finally in the forecast in NJ. Will it be enough to put a dent in the drought? (<a href=""https://www.northjersey.com/story/news/2024/11/19/north-jersey-weather-forecast-nj-drought/76423771007/"">NorthJersey.com</a>)"
2024-11-19 12:37:43,"<li style=""padding-bottom:.5em"">Jennings Creek fire: Gov. Hochul announces drought warning in Hudson Valley, New York City (<a href=""https://www.northjersey.com/story/news/2024/11/18/wildfire-smoke-causing-temporary-impact-to-air-quality-in-nyc-area/76399532007/"">NorthJersey.com</a>)"
2024-11-19 12:38:23,"<li style=""padding-bottom:.5em"">N.J. reservoir that supplies drinking water to 1.2M drops below half empty (<a href=""https://www.nj.com/monmouth/2024/11/nj-reservoir-that-supplies-drinking-water-to-13m-drops-below-half-empty.html?outputType=amp"">NJ.com</a>)"
,-
2024-11-19 13:27:48,"<li style=""padding-bottom:.5em"">Video: NJ mini forests growing fast in year 3 (<a href=""https://www.civicstory.org/reporting/2024/11/1/video-nj-mini-forests-growing-fast-in-year-3"">Morristown Green</a>)"
2024-11-20 10:24:08,"<li style=""padding-bottom:.5em"">Rain and snow coming but not nearly enough to end Delaware River watershed drought (<a href=""https://delawarecurrents.org/2024/11/19/drought/"">Delaware Currents</a>)"
2024-11-20 10:24:35,"<li style=""padding-bottom:.5em"">Delaware Aqueduct project on hold as drought complicates repairs (<a href=""https://delawarecurrents.org/2024/11/19/delaware-aqueduct-pause/"">Delaware Currents</a>)"
2024-11-20 10:24:47,"<li style=""padding-bottom:.5em"">Research reveals value of volunteer-led water quality monitoring (<a href=""https://delawarecurrents.org/2024/11/18/volunteer-water-monitors/"">Delaware Currents</a>)"
2024-11-20 10:25:27,"<li style=""padding-bottom:.5em"">New community solar projects coming to NJ (<a href=""https://njbiz.com/new-community-solar-projects-coming-to-nj/"">NJBIZ</a>)"
2024-11-20 10:28:13,"<li style=""padding-bottom:.5em"">Critics slam ‘absurd’ bill that would restrict use of bird feeders (<a href=""https://newjerseymonitor.com/2024/11/20/critics-slam-absurd-bill-that-would-restrict-use-of-bird-feeders/"">NJ Monitor</a>)"
2024-11-20 10:30:14,"<li style=""padding-bottom:.5em"">Pallone pledges to advance environmental agenda ‘regardless’ of Trump (<a href=""https://www.njspotlightnews.org/2024/11/environmental-agenda-remains-priority-pledges-nj-rep-frank-pallone-regardless-trump/"">NJ Spotlight News</a>)"
2024-11-20 10:29:49,"<li style=""padding-bottom:.5em"">Firefighters in Lakewood ‘substantially’ contain Country Club Wildfire (8:30 p.m. update) (<a href=""https://www.app.com/story/news/local/jackson-lakewood/lakewood/2024/11/19/lakewood-pine-park-country-club-wildfire-nj-forest-fire-service-update/76424227007/"">Asbury Park Press</a>)"
2024-11-20 10:29:00,"<li style=""padding-bottom:.5em"">Delaware River water levels at 60% as salt front increases amid drought (<a href=""https://www.inquirer.com/news/pennsylvania/delaware-river-basin-commission-salt-front-drought-20241119.html"">The Inquirer</a>)"
2024-11-20 10:30:34,"<li style=""padding-bottom:.5em"">Crews still fight wildfires as drought continues (<a href=""https://www.njspotlightnews.org/video/crews-continue-to-fight-wildfires-as-drought-continues/"">NJ Spotlight News</a>)"
2024-11-20 10:28:52,"<li style=""padding-bottom:.5em"">It really is going to rain in Philly Wednesday night, forecasters say, and snowflakes are even possible Friday (<a href=""https://www.inquirer.com/weather/philadelphia-weather-forecast-rain-snow-drought-20241119.html"">The Inquirer</a>)"
2024-11-20 10:32:09,"<li style=""padding-bottom:.5em"">Another 14-year-old has been charged with starting a forest fire in N.J. (<a href=""https://www.nj.com/burlington/2024/11/another-14-year-old-has-been-charged-with-starting-a-forest-fire-in-nj.html?outputType=amp"">NJ.com</a>)"
2024-11-20 10:31:00,"<li style=""padding-bottom:.5em"">NJ drought poses perils for well owners, too. Watch for these warning signs (<a href=""https://www.northjersey.com/story/news/environment/2024/11/19/nj-drought-private-well-owners-should-watch-for-these-warning-signs/76409136007/"">NorthJersey.com</a>)"
,-
2024-11-21 15:36:54,"<li style=""padding-bottom:.5em"">[CORRECTED SOURCE] Video: NJ mini forests growing fast in year 3 (<a href=""https://www.civicstory.org/reporting/2024/11/1/video-nj-mini-forests-growing-fast-in-year-3"">CivicStory</a>)"
2024-11-21 15:48:24,"<li style=""padding-bottom:.5em"">Second teen charged in New Jersey forest fire as rain should help douse New York blaze (<a href=""https://whyy.org/articles/second-teen-charged-new-jersey-forest-fight-drought/"">WHYY</a>)"
2024-11-21 15:48:04,"<li style=""padding-bottom:.5em"">‘Heavy rain,’ wind gusts to 50 mph possible into early Thursday. Snowflakes on Friday? (<a href=""https://www.inquirer.com/weather/philadelphia-weather-forecast-rain-snow-drought-20241119.html"">The Inquirer</a>)"
2024-11-21 15:50:38,"<li style=""padding-bottom:.5em"">Delaware River Basin managers could take conservation measures if drought worsens (<a href=""https://www.njspotlightnews.org/2024/11/delaware-river-basin-managers-could-take-conservation-measures-if-drought-worsens/"">NJ Spotlight News</a>)"
2024-11-21 15:49:37,"<li style=""padding-bottom:.5em"">NJ storm on the way: Will Ocean and Monmouth counties see first bits of snow? (<a href=""https://www.app.com/story/news/local/2024/11/20/new-jersey-storm-rain-monmouth-ocean-counties-shore-weather/76454557007/"">Asbury Park Press</a>)"
